API,Year,Month,Liquid,Gas,RatioGasOil,Water,PercentWater,DaysOn,_LastUpdate
33105036550100,2015,4,20181,20008,0.991427580397404,12522,0.6204846142411179,29,2016-04-06 13:59:32.197
33105036550100,2015,5,12069,24025,1.9906371696080905,6995,0.5795840583312621,31,2016-04-06 13:59:32.197
33105036550100,2015,6,8045,18185,2.26041019266625,6011,0.747172156619018,25,2016-04-06 13:59:32.197
33105036550100,2015,7,7931,25475,3.2120791829529702,3664,0.461984617324423,30,2016-05-12 14:03:06.583
33105036550100,2015,8,5806,18777,3.23406820530486,3826,0.6589734757147779,30,2016-05-12 14:03:06.583
33105036550100,2015,9,3407,5400,1.5849721162312902,1885,0.553272673906663,22,2016-05-12 14:03:06.583
33105036550100,2015,10,4537,10527,2.32025567555654,2901,0.639409301300419,31,2016-05-12 14:03:06.583
33105036550100,2015,11,4341,10171,2.34300852338171,1999,0.460492973969132,30,2016-05-12 14:03:06.583
33105036550100,2015,12,4174,11240,2.69286056540489,2428,0.5816962146621949,31,2016-05-12 14:03:06.583
33105036550100,2016,1,4070,12219,3.0022113022112995,2412,0.5926289926289929,31,2016-05-12 14:03:06.583
33105036550100,2016,2,3103,11671,3.76119883983242,1457,0.46954560103126,29,2016-05-12 14:03:06.583
33105036550100,2016,3,3087,11651,3.77421444768384,1241,0.402008422416586,31,2016-05-12 14:03:06.583
33105036550100,2016,4,2743,9619,3.50674444039373,961,0.3503463361283269,30,2016-06-09 14:02:40.473
33105036550100,2016,5,2354,8322,3.53525913338997,1287,0.546728971962617,31,2016-07-07 14:02:55.110
33105036550100,2016,6,2427,7855,3.2365059744540603,1410,0.580964153275649,30,2016-08-11 14:07:56.333
33105036550100,2016,7,2356,7471,3.1710526315789505,1378,0.584889643463497,31,2016-09-08 14:01:27.787
33105036550100,2016,8,2123,6966,3.2812058407913303,1227,0.577955723033443,31,2016-10-13 14:03:29.597
33105036550100,2016,9,1497,5069,3.38610554442218,940,0.627922511690047,25,2016-11-10 14:03:32.560
33105036550100,2016,10,1740,4762,2.7367816091954,1118,0.6425287356321839,31,2016-12-08 14:03:19.920
33105036550100,2016,11,1534,4128,2.6910039113428903,982,0.640156453715776,30,2017-01-12 14:03:45.167
33105036550100,2016,12,1552,3978,2.56314432989691,1010,0.6507731958762889,31,2017-02-09 14:00:03.907
33105036550100,2017,1,1413,4258,3.0134465675867004,953,0.67445152158528,31,2017-03-09 14:06:10.933
33105037690100,2015,3,572,3511,6.138111888111888,0,0.0,2,2016-04-06 14:30:04.953
33105037690100,2015,4,573,487,0.849912739965096,407,0.7102966841186741,6,2016-04-06 14:30:04.953
33105037690100,2015,5,21346,34553,1.6187107654829898,13561,0.635294668790406,31,2016-04-06 14:30:04.953
33105037690100,2015,6,13527,22184,1.63997930065794,8927,0.659939380498263,30,2016-04-06 14:30:04.953
33105037690100,2015,7,14197,23481,1.65394097344509,9047,0.637247305768824,31,2016-04-06 14:30:04.953
33105037690100,2015,8,15175,26779,1.76467874794069,9053,0.596573311367381,31,2016-04-06 14:30:04.953
33105037690100,2015,9,11337,20967,1.84943106641969,6875,0.606421451883214,28,2016-04-06 14:30:04.953
33105037690100,2015,10,9248,15830,1.7117214532872,6093,0.658845155709343,28,2016-04-06 14:30:04.953
33105037690100,2015,11,13419,23620,1.76019077427528,8367,0.623518891124525,30,2016-04-06 14:30:04.953
33105037690100,2015,12,8462,23815,2.81434649019144,5710,0.674781375561333,25,2016-04-06 14:30:04.953
33105037690100,2016,1,476,1787,3.7542016806722702,409,0.8592436974789921,18,2016-04-06 14:30:04.953
33105037690100,2016,2,8803,15425,1.75224355333409,5703,0.647847324775645,28,2016-04-14 14:00:51.703
33105037690100,2016,3,9496,30837,3.24736731255265,8315,0.8756318449873629,31,2016-05-05 14:04:02.493
33105037690100,2016,4,6858,22780,3.32166812481773,6282,0.9160104986876642,30,2016-06-09 14:04:34.900
33105037690100,2016,5,6230,20791,3.33723916532905,5198,0.8343499197431781,31,2016-07-07 14:03:27.250
33105037690100,2016,6,5989,17391,2.9038236767406898,4873,0.8136583736850891,30,2016-08-11 14:02:36.680
33105037690100,2016,7,5337,18628,3.49035038411092,4563,0.854974704890388,31,2016-09-08 14:06:27.177
33105037690100,2016,8,4999,17109,3.42248449689938,4283,0.856771354270854,31,2016-10-06 14:04:09.060
33105037690100,2016,9,792,3685,4.65277777777778,627,0.791666666666667,18,2016-11-10 14:02:18.600
33105037690100,2016,10,6431,15109,2.3494013372725897,5224,0.812315347535375,31,2016-12-08 14:05:44.813
33105037690100,2016,11,4494,14269,3.17512238540276,4116,0.91588785046729,30,2017-01-12 14:11:54.337
33105037690100,2016,12,4269,12693,2.97329585382994,3597,0.842586085734364,29,2017-02-09 14:02:22.100
33105037690100,2017,1,4055,12970,3.19852034525277,3338,0.823181257706535,31,2017-03-09 14:05:00.097
33105037690100,2017,2,3714,11406,3.07108239095315,3405,0.916801292407108,28,2017-04-06 14:02:38.410
35017246780000,2014,6,3126,16433,5.25687779910429,0,0.0,0,2016-07-14 15:22:26.777
35017246780000,2014,7,3204,35054,10.940699126092401,0,0.0,0,2016-07-14 15:22:26.777
35017246780000,2014,8,2406,26406,10.9750623441397,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2014,9,1940,22297,11.4932989690722,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2014,10,1711,20943,12.2402104032729,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2014,11,1483,17931,12.0910316925152,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2014,12,1603,15940,9.94385527136619,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2015,1,1443,18301,12.682605682605699,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2015,2,1280,15943,12.45546875,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2015,3,1435,17494,12.1909407665505,0,0.0,0,2016-07-14 15:22:26.777
35017246780000,2015,4,1277,16954,13.276429130775304,0,0.0,0,2017-11-12 10:02:44.967
35017246780000,2015,5,1449,17824,12.3008971704624,0,0.0,0,2016-07-14 15:22:26.777
35017246780000,2015,6,1098,16969,15.454462659380699,0,0.0,0,2017-05-25 15:31:09.943
35017246780000,2015,7,1085,17652,16.2691244239631,0,0.0,0,2016-07-14 15:22:26.777
35017246780000,2015,8,1099,15986,14.545950864422199,0,0.0,0,2017-05-25 15:31:09.943
35017246780000,2015,9,1104,16687,15.115036231884101,0,0.0,0,2016-07-14 15:22:26.777
35017246780000,2015,10,907,17243,19.0110253583241,0,0.0,0,2017-04-27 15:09:36.333
35017246780000,2015,11,897,14950,16.6666666666667,0,0.0,0,2016-04-07 13:57:00.017
35017246780000,2015,12,739,0,0.0,0,0.0,0,2016-08-25 15:12:36.497
35017246780000,2016,1,723,18050,24.9654218533887,0,0.0,0,2017-04-27 15:09:36.333
35017246780000,2016,2,735,16258,22.1197278911565,0,0.0,0,2017-04-27 15:09:36.333
35017246780000,2016,3,718,0,0.0,0,0.0,0,2016-09-01 14:55:27.797
35017246780000,2016,4,720,17022,23.641666666666694,0,0.0,0,2017-05-25 15:31:09.943
35017246780000,2016,5,550,12785,23.245454545454503,0,0.0,0,2017-05-25 15:31:09.943
35017246960000,2014,12,4,0,0.0,0,0.0,0,2018-04-15 11:35:26.433
35017246960000,2015,1,23,80038,3479.91304347826,0,0.0,0,2018-01-21 08:56:31.110
35017246960000,2015,2,12250,73022,5.96097959183673,0,0.0,0,2016-04-07 09:56:25.247
35017246960000,2015,3,12231,0,0.0,0,0.0,0,2016-04-07 09:56:25.247
35017246960000,2015,4,10172,65042,6.39421942587495,0,0.0,0,2016-04-07 09:56:25.247
35017246960000,2015,5,10656,67025,6.289883633633631,0,0.0,0,2016-04-07 09:56:25.247
35017246960000,2015,6,9413,61489,6.532348879209598,0,0.0,0,2016-07-14 15:12:44.237
35017246960000,2015,7,9406,62318,6.625345524133531,0,0.0,0,2016-07-14 15:12:44.237
35017246960000,2015,8,8759,59924,6.84142025345359,0,0.0,0,2017-04-27 15:50:44.360
35017246960000,2015,9,8866,56005,6.3168283329573605,0,0.0,0,2016-07-14 15:12:44.237
35017246960000,2015,10,8470,55878,6.5971664698937404,0,0.0,0,2016-09-15 15:02:06.427
35017246960000,2015,11,7221,51208,7.0915385680653715,0,0.0,0,2016-04-07 09:56:25.247
35017246960000,2015,12,0,43733,0.0,0,0.0,0,2016-10-27 14:40:12.203
35017246960000,2016,1,6608,50703,7.672972154963678,0,0.0,0,2016-12-29 14:29:15.817
35017246960000,2016,2,2690,0,0.0,0,0.0,0,2017-03-02 15:08:37.497
35017246960000,2016,3,7701,55019,7.14439683158031,0,0.0,0,2016-09-29 14:42:30.400
35017246960000,2016,4,6994,51937,7.42593651701458,0,0.0,0,2017-01-19 15:00:32.247
35017246960000,2016,5,2312,15680,6.7820069204152205,0,0.0,0,2017-01-19 15:00:32.247
35017246960000,2016,6,6437,50631,7.8656206307286,0,0.0,0,2018-04-15 11:35:26.433
35017246960000,2016,7,6992,53100,7.59439359267735,0,0.0,0,2018-04-15 11:35:26.433
35017246960000,2016,8,6766,52089,7.698640260124152,0,0.0,0,2018-03-25 08:32:35.573
35017246960000,2016,9,5943,49685,8.36025576308262,0,0.0,0,2018-04-15 11:35:26.433
35017246960000,2016,10,6485,50610,7.8041634541249,0,0.0,0,2018-04-15 11:35:26.433
35017246960000,2016,11,3588,26154,7.28929765886288,0,0.0,0,2017-03-02 15:08:37.497
35073250300000,2015,8,67,231,3.4477611940298503,0,0.0,0,2016-04-07 08:35:40.320
35073250300000,2015,9,8647,5795,0.6701746270382789,0,0.0,0,2016-04-07 08:35:40.320
35073250300000,2015,10,10815,1656,0.153120665742025,0,0.0,0,2016-04-07 08:35:40.320
35073250300000,2015,11,6163,2818,0.457244848288171,0,0.0,0,2016-09-15 15:00:51.123
35073250300000,2015,12,3085,2890,0.9367909238249592,0,0.0,0,2016-08-25 14:55:32.760
35073250300000,2016,1,3368,4712,1.3990498812351495,0,0.0,0,2016-08-25 14:55:32.760
35073250300000,2016,2,3051,0,0.0,0,0.0,0,2016-08-25 14:55:32.760
35073250300000,2016,3,4237,0,0.0,0,0.0,0,2017-02-02 15:12:22.447
35073250300000,2016,4,6062,7587,1.2515671395578998,0,0.0,0,2016-12-29 14:30:15.893
35073250300000,2016,5,6175,6708,1.08631578947368,0,0.0,0,2016-12-29 14:30:15.893
35073250300000,2016,6,5521,6089,1.10287991305923,0,0.0,0,2016-12-29 14:30:15.893
35073250300000,2016,7,4893,5865,1.1986511342734498,0,0.0,0,2016-12-29 14:30:15.893
35073250300000,2016,8,4681,6185,1.3212988677633002,0,0.0,0,2016-12-29 14:30:15.893
35073250300000,2016,9,3914,5537,1.41466530403679,0,0.0,0,2017-01-05 14:36:56.837
35073250300000,2016,10,3832,5413,1.4125782881002098,0,0.0,0,2017-03-02 15:14:32.013
35073250300000,2016,11,3128,5607,1.79251918158568,0,0.0,0,2017-03-02 15:14:32.013
35073250300000,2016,12,2749,4415,1.60603855947617,0,0.0,0,2017-04-13 15:20:26.910
35073250300000,2017,1,3171,3232,1.01923683380637,0,0.0,0,2017-04-27 14:58:10.070
35073250300000,2017,2,2658,5455,2.0522949586155,0,0.0,0,2017-05-25 15:20:43.470
35073250300000,2017,3,2170,4640,2.13824884792627,0,0.0,0,2017-11-26 08:25:09.487
35073250300000,2017,4,1171,2137,1.8249359521776296,0,0.0,0,2017-11-26 08:25:09.487
35073250300000,2017,5,762,1827,2.39763779527559,0,0.0,0,2017-11-26 08:25:09.487
35073250300000,2017,6,473,1436,3.03594080338266,0,0.0,0,2017-11-26 08:25:09.487
35073250300000,2017,7,968,2591,2.67665289256198,0,0.0,0,2018-05-27 10:11:54.450
42105419830000,2014,6,6219,27811,4.4719408264994405,28968,4.6579835986493,0,2019-03-10 10:31:40.610
42105419830000,2014,7,3990,24332,6.09824561403509,17215,4.31453634085213,0,2019-03-10 10:31:40.610
42105419830000,2014,8,1878,15023,7.99946751863685,5748,3.06070287539936,0,2019-03-10 10:31:40.610
42105419830000,2014,9,1719,16046,9.334496800465393,5260,3.0599185573007595,0,2019-03-10 10:31:40.610
42105419830000,2014,10,1477,15179,10.2769126607989,4384,2.9681787406905897,0,2019-03-10 10:31:40.610
42105419830000,2014,11,1329,13054,9.82242287434161,3978,2.9932279909706496,0,2019-03-10 10:31:40.610
42105419830000,2014,12,1365,10911,7.99340659340659,4103,3.0058608058608103,0,2019-03-10 10:31:40.610
42105419830000,2015,1,1225,9566,7.8089795918367395,3699,3.01959183673469,0,2019-03-10 10:31:40.610
42105419830000,2015,2,1013,9526,9.40375123395854,3121,3.08094768015795,0,2019-03-10 10:31:40.610
42105419830000,2015,3,1157,10244,8.85393258426966,3563,3.07951598962835,0,2019-03-10 10:31:40.610
42105419830000,2015,4,933,8683,9.30653804930332,2902,3.11039657020364,0,2019-03-10 10:31:40.610
42105419830000,2015,5,786,7898,10.0483460559796,2478,3.15267175572519,0,2019-03-10 10:31:40.610
42105419830000,2015,6,847,9467,11.1770956316411,2714,3.20425029515939,0,2019-03-10 10:31:40.610
42105419830000,2015,7,715,8475,11.853146853146901,2363,3.3048951048951,0,2018-10-07 16:25:09.427
42105419830000,2015,8,645,10986,17.0325581395349,2124,3.2930232558139503,0,2018-10-07 16:25:09.427
42105419830000,2015,9,569,12423,21.833040421792607,1871,3.28822495606327,0,2018-10-07 16:25:09.427
42105419830000,2015,10,518,13249,25.5772200772201,1713,3.30694980694981,0,2018-10-07 16:25:09.427
42105419830000,2015,11,529,12428,23.4933837429112,1683,3.18147448015123,0,2018-10-07 16:25:09.427
42105419830000,2015,12,586,12243,20.8924914675768,1774,3.0273037542662102,0,2018-10-07 16:25:09.427
42105419830000,2016,1,582,10278,17.659793814433,1673,2.8745704467354,0,2018-10-07 16:25:09.427
42105419830000,2016,2,559,9176,16.415026833631494,1513,2.70661896243292,0,2018-10-07 16:25:09.427
42105419830000,2016,3,620,9750,15.725806451612899,1571,2.53387096774194,0,2018-10-07 16:25:09.427
42105419830000,2016,4,600,10291,17.1516666666667,1409,2.34833333333333,0,2018-10-07 16:25:09.427
42105419830000,2016,5,613,10040,16.378466557911903,1317,2.14845024469821,0,2018-10-07 16:25:09.427
42105420060100,2014,8,14491,17177,1.1853564281278002,21989,1.5174246083776102,0,2019-03-10 09:51:05.190
42105420060100,2014,9,11336,25256,2.22794636556104,17112,1.50952717007763,0,2018-10-07 13:00:11.957
42105420060100,2014,10,9149,28316,3.09498305825773,13718,1.4993988414034298,0,2018-10-07 13:00:11.957
42105420060100,2014,11,7599,26689,3.51217265429662,11235,1.47848401105409,0,2018-10-07 13:00:11.957
42105420060100,2014,12,5445,24740,4.543617998163451,7801,1.43269054178145,0,2019-03-10 09:51:05.190
42105420060100,2015,1,2230,13816,6.19551569506726,2741,1.22914798206278,0,2018-02-11 11:22:10.307
42105420060100,2015,2,1688,13270,7.8613744075829395,2059,1.2197867298578202,0,2018-02-11 11:22:10.307
42105420060100,2015,3,1492,14240,9.54423592493298,1836,1.23056300268097,0,2018-02-11 11:22:10.320
42105420060100,2015,4,1423,14530,10.210822206605801,1784,1.2536893886156002,0,2018-02-11 11:22:10.320
42105420060100,2015,5,1297,15086,11.631457208943699,1645,1.26831148804934,0,2018-02-11 11:22:10.320
42105420060100,2015,6,1205,14947,12.4041493775934,1549,1.28547717842324,0,2018-02-11 11:22:10.320
42105420060100,2015,7,1063,14251,13.406396989651899,1407,1.32361241768579,0,2019-03-10 09:51:05.190
42105420060100,2015,8,1139,14667,12.877085162423198,1533,1.3459174714662,0,2018-02-11 11:22:10.320
42105420060100,2015,9,763,12583,16.491480996068198,1052,1.3787680209698605,0,2019-03-10 09:51:05.190
42105420060100,2015,10,1001,14647,14.632367632367599,1440,1.4385614385614398,0,2018-02-11 11:22:10.320
42105420060100,2015,11,843,10760,12.763938315539699,1259,1.49347568208778,0,2018-02-11 11:22:10.320
42105420060100,2015,12,812,9165,11.2869458128079,1296,1.59605911330049,0,2018-10-07 13:00:11.957
42105420060100,2016,1,860,9756,11.3441860465116,1356,1.57674418604651,0,2019-03-10 09:51:05.190
42105420060100,2016,2,775,8933,11.5264516129032,1222,1.57677419354839,0,2019-03-10 09:51:05.190
42105420060100,2016,3,789,9276,11.756653992395401,1250,1.58428390367554,0,2019-03-10 09:51:05.190
42105420060100,2016,4,733,8943,12.200545702592098,1140,1.5552523874488402,0,2019-03-10 09:51:05.190
42105420060100,2016,5,735,9004,12.250340136054401,1148,1.56190476190476,0,2019-03-10 09:51:05.190
42105420060100,2016,6,664,8107,12.2093373493976,1036,1.56024096385542,0,2018-02-11 11:22:10.320
42105420060100,2016,7,550,7999,14.5436363636364,859,1.5618181818181798,0,2018-02-11 11:22:10.320
42105421020000,2014,12,4189,73209,17.4764860348532,20430,4.8770589639532105,0,2019-03-10 11:14:01.327
42105421020000,2015,1,3819,62902,16.47080387536,18074,4.73265252683949,0,2019-03-10 11:14:01.327
42105421020000,2015,2,3221,61678,19.148711580254602,14857,4.61254268860602,0,2019-03-10 11:14:01.327
42105421020000,2015,3,3769,65655,17.4197399840807,16510,4.38047227381268,0,2019-03-10 11:14:01.327
42105421020000,2015,4,3124,55423,17.7410371318822,12998,4.1606914212548,0,2019-03-10 11:14:01.327
42105421020000,2015,5,2720,50610,18.6066176470588,10571,3.88639705882353,0,2019-03-10 11:14:01.327
42105421020000,2015,6,3059,61477,20.097090552468103,10922,3.57044785877738,0,2019-03-10 11:14:01.327
42105421020000,2015,7,2733,56627,20.719721917307,8704,3.1847786315404303,0,2018-10-07 17:44:50.080
42105421020000,2015,8,2478,49851,20.1174334140436,6686,2.69814366424536,0,2018-10-07 17:44:50.080
42105421020000,2015,9,2206,43064,19.5213055303717,4561,2.0675430643699,0,2018-10-07 17:44:50.080
42105421020000,2015,10,2027,37489,18.494819930932398,2464,1.2155895411938795,0,2018-10-07 17:44:50.080
42105421020000,2015,11,1758,30232,17.196814562002302,0,0.0,0,2018-10-07 17:44:50.080
42105421020000,2015,12,1741,27134,15.585295807007501,0,0.0,0,2018-10-07 17:44:50.080
42105421020000,2016,1,1517,20334,13.4040870138431,0,0.0,0,2018-10-07 17:44:50.080
42105421020000,2016,2,1238,15723,12.700323101777101,0,0.0,0,2018-10-07 17:44:50.080
42105421020000,2016,3,1117,13843,12.393017009847801,0,0.0,0,2018-10-07 17:44:50.080
42105421020000,2016,4,820,11259,13.730487804877999,2074,2.5292682926829304,0,2018-10-07 17:44:50.080
42105421020000,2016,5,813,11151,13.715867158671598,1933,2.37761377613776,0,2018-10-07 17:44:50.080
42105421020000,2016,6,737,10643,14.440976933514197,1625,2.20488466757123,0,2017-12-16 12:44:00.387
42105421020000,2016,7,707,10548,14.919377652050901,1447,2.04667609618105,0,2017-12-16 12:44:00.387
42105421020000,2016,8,670,10398,15.5194029850746,1222,1.8238805970149297,0,2017-12-16 12:44:00.387
42105421020000,2016,9,579,9571,16.5302245250432,922,1.59240069084629,0,2018-10-07 17:44:50.080
42105421020000,2016,10,597,9780,16.3819095477387,917,1.53601340033501,0,2017-12-16 12:44:00.387
42105421020000,2016,11,603,9549,15.835820895522401,920,1.5257048092869,0,2017-12-16 12:44:00.387
42105421500000,2015,3,6340,23306,3.67602523659306,20003,3.1550473186119903,0,2016-05-28 11:18:05.770
42105421500000,2015,4,6560,36312,5.53536585365854,20221,3.08246951219512,0,2016-05-28 11:18:05.770
42105421500000,2015,5,4112,26019,6.32757782101167,12382,3.01118677042802,0,2018-10-07 10:53:20.930
42105421500000,2015,6,4770,25097,5.26142557651992,13793,2.8916142557652003,0,2018-06-10 09:43:51.617
42105421500000,2015,7,3133,19687,6.28375359080753,8561,2.73252473667411,0,2018-10-07 10:53:20.930
42105421500000,2015,8,2726,14888,5.46148202494497,6823,2.50293470286134,0,2018-10-07 10:53:20.930
42105421500000,2015,9,2695,13536,5.02263450834879,5763,2.1384044526901698,0,2018-06-10 09:43:51.617
42105421500000,2015,10,2065,10257,4.967070217917679,3080,1.49152542372881,0,2018-10-07 10:53:20.930
42105421500000,2015,11,1810,6302,3.48176795580111,0,0.0,0,2018-06-10 09:43:51.617
42105421500000,2015,12,1618,8866,5.479604449938201,0,0.0,0,2018-12-09 08:58:48.373
42105421500000,2016,1,1393,9946,7.1399856424982096,0,0.0,0,2018-12-09 08:58:48.373
42105421500000,2016,2,1249,9461,7.57485988791033,0,0.0,0,2018-12-09 08:58:48.373
42105421500000,2016,3,1183,10404,8.794590025359259,0,0.0,0,2018-12-09 08:58:48.373
42105421500000,2016,4,1037,10607,10.228543876567,0,0.0,0,2018-12-09 08:58:48.373
42105421500000,2016,5,794,9973,12.5604534005038,1589,2.00125944584383,0,2018-12-09 08:58:48.373
42105421500000,2016,6,871,11313,12.9885189437428,1476,1.6946039035591298,0,2018-12-09 08:58:48.373
42105421500000,2016,7,1021,15166,14.8540646425073,1473,1.44270323212537,0,2018-12-09 08:58:48.373
42105421500000,2016,8,913,15897,17.4118291347207,1301,1.4249726177437,0,2018-12-09 08:58:48.373
42105421500000,2016,9,771,15060,19.533073929961105,1092,1.4163424124513602,0,2019-03-10 09:28:02.180
42105421500000,2016,10,571,14950,26.182136602451802,809,1.41681260945709,0,2019-03-10 09:28:02.180
42105421500000,2016,11,532,12795,24.050751879699202,756,1.42105263157895,0,2019-03-10 09:28:02.180
42105421500000,2016,12,555,12809,23.079279279279298,787,1.4180180180180202,0,2019-03-10 09:28:02.180
42105421500000,2017,1,528,11369,21.532196969696997,748,1.4166666666666698,0,2019-03-10 09:28:02.180
42105421500000,2017,2,480,6857,14.285416666666698,677,1.4104166666666698,0,2019-03-10 09:28:02.180
42301318440000,2013,4,1113,4528,4.06828391734052,0,0.0,0,2018-05-27 17:37:39.347
42301318440000,2013,5,0,0,0.0,0,0.0,0,2016-05-29 17:09:38.553
42301318440000,2013,6,996,2181,2.18975903614458,0,0.0,0,2018-05-27 17:37:39.347
42301318440000,2013,7,6860,24462,3.56588921282799,0,0.0,0,2018-05-27 17:37:39.347
42301318440000,2013,8,4468,26368,5.901521933751121,0,0.0,0,2018-09-30 14:12:55.207
42301318440000,2013,9,5189,58263,11.2281749855463,0,0.0,0,2018-09-30 14:12:55.207
42301318440000,2013,10,3872,51874,13.397210743801699,0,0.0,0,2018-09-30 14:12:55.207
42301318440000,2013,11,2349,35029,14.9123031077054,0,0.0,0,2018-09-30 14:12:55.207
42301318440000,2013,12,1794,21086,11.7536231884058,5416,3.01895206243032,0,2018-09-30 14:12:55.207
42301318440000,2014,1,2310,37783,16.356277056277097,8050,3.4848484848484804,0,2018-09-30 14:12:55.207
42301318440000,2014,2,2026,32547,16.0646594274432,7060,3.4846989141164904,0,2018-09-30 14:12:55.207
42301318440000,2014,3,1867,32882,17.6122121049813,6506,3.48473486877343,0,2018-09-30 14:12:55.207
42301318440000,2014,4,417,7357,17.642685851318898,1453,3.48441247002398,0,2018-09-30 14:12:55.207
42301318440000,2014,5,0,0,0.0,0,0.0,0,2018-09-30 14:12:55.207
42301318440000,2014,6,0,0,0.0,0,0.0,0,2016-05-29 17:09:38.553
42301318440000,2014,7,0,0,0.0,0,0.0,0,2016-05-29 17:09:38.553
42301318440000,2014,8,0,0,0.0,0,0.0,0,2016-05-29 17:09:38.553
42301318440000,2014,9,0,0,0.0,0,0.0,0,2016-05-29 17:09:38.553
42301318440000,2014,10,1176,4128,3.51020408163265,4098,3.48469387755102,0,2018-09-30 14:12:55.207
42301318440000,2014,11,1133,9076,8.01059135039718,3948,3.48455428067079,0,2018-09-30 14:12:55.207
42301318440000,2014,12,663,5519,8.32428355957768,2310,3.4841628959276,0,2018-09-30 14:12:55.207
42301318440000,2015,1,746,5839,7.82707774798928,2600,3.485254691689009,0,2018-09-30 14:12:55.207
42301318440000,2015,2,592,8896,15.027027027027,2063,3.4847972972973,0,2018-09-30 14:12:55.207
42301318440000,2015,3,326,2094,6.42331288343558,1136,3.48466257668712,0,2018-09-30 14:12:55.207
42317401950000,2015,10,14983,14544,0.970700126810385,89899,6.0000667423079515,0,2018-02-11 11:27:06.520
42317401950000,2015,11,9293,10267,1.10481007209728,53476,5.75443882492198,0,2018-02-11 11:27:06.520
42317401950000,2015,12,10390,15153,1.4584215591915302,55804,5.37093358999038,0,2018-10-07 16:04:51.343
42317401950000,2016,1,7351,12308,1.6743300231261102,34352,4.673105699904768,0,2016-06-09 16:44:14.693
42317401950000,2016,2,3203,5515,1.7218232906650002,9647,3.01186387761474,0,2016-09-01 17:01:05.420
42317401950000,2016,3,4055,4727,1.16572133168927,9824,2.42268803945746,0,2016-09-01 17:01:05.420
42317401950000,2016,4,3674,5017,1.36554164398476,7379,2.00843767011432,0,2016-09-01 17:01:05.420
42317401950000,2016,5,2991,4770,1.59478435305918,5277,1.7642928786359098,0,2017-05-04 18:45:58.993
42317401950000,2016,6,2710,3600,1.32841328413284,4120,1.52029520295203,0,2017-05-04 18:45:58.993
42317401950000,2016,7,2715,4674,1.72154696132597,3446,1.26924493554328,0,2017-05-04 18:45:58.993
42317401950000,2016,8,1041,5367,5.15561959654179,1052,1.01056676272815,0,2017-05-04 18:45:58.993
42317401950000,2016,9,2351,5051,2.14844746916206,1748,0.7435133985538069,0,2017-05-04 18:45:58.993
42317401950000,2016,10,1602,2981,1.86079900124844,1280,0.7990012484394509,0,2018-04-29 12:28:51.767
42317401950000,2016,11,512,1283,2.505859375,442,0.86328125,0,2018-04-29 12:28:51.767
42317401950000,2016,12,3004,3855,1.28328894806924,2754,0.9167776298268968,0,2018-04-29 12:28:51.767
42317401950000,2017,1,1977,3551,1.79615579160344,1935,0.9787556904400608,0,2018-04-29 12:28:51.767
42317401950000,2017,2,1471,2257,1.5343303874915,1518,1.03195105370496,0,2018-04-29 12:28:51.767
42317401950000,2017,3,1836,3216,1.7516339869281,2004,1.09150326797386,0,2018-04-29 12:28:51.767
42317401950000,2017,4,2510,3457,1.37729083665339,2868,1.14262948207171,0,2018-04-29 12:28:51.767
42317401950000,2017,5,2097,3113,1.48450166905103,2519,1.2012398664759198,0,2018-04-29 12:28:51.767
42317401950000,2017,6,2060,4075,1.97815533980583,2576,1.2504854368932,0,2018-04-29 12:28:51.767
42317401950000,2017,7,1751,2498,1.42661336379212,2290,1.30782410051399,0,2018-04-29 12:28:51.767
42317401950000,2017,8,1800,2106,1.17,2440,1.35555555555556,0,2018-04-29 12:28:51.767
42317401950000,2017,9,2121,2773,1.30740216878831,2992,1.41065535124941,0,2018-04-29 12:28:51.767
42371392130100,2014,11,6199,5388,0.869172447168898,14464,2.3332795612195496,0,2018-06-10 10:28:06.783
42371392130100,2014,12,16092,5388,0.33482475764355,37534,2.33246333581904,0,2018-06-10 10:28:06.783
42371392130100,2015,1,12077,7786,0.644696530595346,28075,2.32466672186801,0,2018-06-10 10:28:06.783
42371392130100,2015,2,8846,7831,0.885258874067375,20503,2.31777074383902,0,2018-06-10 10:28:06.783
42371392130100,2015,3,8904,7875,0.8844339622641508,20573,2.3105345911949704,0,2018-06-10 10:28:06.783
42371392130100,2015,4,7636,6684,0.875327396542693,17585,2.3029072812991096,0,2018-06-10 10:28:06.783
42371392130100,2015,5,7009,6581,0.9389356541589392,16084,2.2947638750178303,0,2018-06-10 10:28:06.783
42371392130100,2015,6,6222,6002,0.9646415943426552,14224,2.28608164577306,0,2018-06-10 10:28:06.783
42371392130100,2015,7,6079,5982,0.984043428195427,13840,2.2766902451061,0,2018-06-10 10:28:06.783
42371392130100,2015,8,5619,5564,0.990211781455775,12737,2.2667734472326,0,2018-06-10 10:28:06.783
42371392130100,2015,9,5793,5551,0.958225444501985,13070,2.2561712411531203,0,2018-06-10 10:28:06.783
